uid,eventID,pointID,stemDistance,stemAzimuth,individualID,taxonID,scientificName,taxonRank
cd1aa480-d87b-4b00-9bc7-78234ee8dbc0,vst_BART_2015,41,8.3,107.7,NEON.PLA.D01.BART.02930,FAGR,Fagus grandifolia Ehrh.,species
018e2a3c-f804-4af0-80cb-471cf7245b98,vst_BART_2015,43,6.3,194.2,NEON.PLA.D01.BART.02931,FAGR,Fagus grandifolia Ehrh.,species
d7cbdbac-4ab4-49e3-92bf-b8a638fd8470,vst_BART_2015,25,11.4,353.9,NEON.PLA.D01.BART.02932,ACRU,Acer rubrum L.,species
0256db55-f124-4dca-8244-7c7e2824f0a6,vst_BART_2015,25,11.4,350.6,NEON.PLA.D01.BART.02933,FAGR,Fagus grandifolia Ehrh.,species
89e85a3d-e427-49ff-857d-0f80727ddc21,vst_BART_2015,25,12.5,350.5,NEON.PLA.D01.BART.02934,ACRU,Acer rubrum L.,species
5e84cc00-2e97-4871-9b0f-78b6e4ec8ddc,vst_BART_2015,25,8.7,355,NEON.PLA.D01.BART.02935,FAGR,Fagus grandifolia Ehrh.,species
4066966f-cb0d-41b4-a8a1-dbea72f0460a,vst_BART_2018,43,5.5,205.2,NEON.PLA.D01.BART.02953,FAGR,Fagus grandifolia Ehrh.,species
5ea2f6f8-3206-4ddb-9c2f-ebec05a9acae,vst_BART_2015,21,7.5,40,NEON.PLA.D01.BART.02955,ACRU,Acer rubrum L.,species
6ce98b47-067a-490f-b780-312fe255afee,vst_BART_2015,23,4.4,288.9,NEON.PLA.D01.BART.02957,TSCA,Tsuga canadensis (L.) Carrière,species
6945072d-5aa9-499e-967c-302f776a5b70,vst_BART_2015,23,3.4,298.2,NEON.PLA.D01.BART.02958,BEAL2,Betula alleghaniensis Britton,species
2615de98-68bf-4ad0-b50d-9f3552d4c298,vst_BART_2015,23,5.3,309.6,NEON.PLA.D01.BART.02959,BEAL2,Betula alleghaniensis Britton,species
f023e15a-3221-468c-8b6b-1ab790ab566a,vst_BART_2015,23,5.3,319.9,NEON.PLA.D01.BART.02960,TSCA,Tsuga canadensis (L.) Carrière,species
ea9422ac-f783-4d65-bf5c-0098624f42d4,vst_BART_2015,23,7.7,313.8,NEON.PLA.D01.BART.02961,BEAL2,Betula alleghaniensis Britton,species
a5fc366d-4c58-4ccf-a3a1-e2d16fd21357,vst_BART_2015,23,8.3,315.6,NEON.PLA.D01.BART.02962,TSCA,Tsuga canadensis (L.) Carrière,species
f8c90ce6-453e-42fc-aabe-ba1ffebf7a35,vst_BART_2015,23,7.5,319.6,NEON.PLA.D01.BART.02963,FRAM2,Fraxinus americana L.,species
6305bed9-6e9c-4b1a-873e-5b744b3e116b,vst_BART_2015,23,7.2,340.8,NEON.PLA.D01.BART.02964,FAGR,Fagus grandifolia Ehrh.,species
1810b5c8-c0d8-433b-8d5d-5ac9a0c72360,vst_BART_2015,23,8.4,344.8,NEON.PLA.D01.BART.02965,TSCA,Tsuga canadensis (L.) Carrière,species
1567e69d-c4f0-4687-aad9-ea4aa0fbd1d3,vst_BART_2015,23,10,358.7,NEON.PLA.D01.BART.02966,FRAM2,Fraxinus americana L.,species
8f3fc0ef-cfc5-49ce-bdf5-35392724b01a,vst_BART_2015,23,10.7,328.5,NEON.PLA.D01.BART.02967,FAGR,Fagus grandifolia Ehrh.,species
10ba3b6b-ff10-4077-a5b1-ba407779e3db,vst_BART_2015,25,28.1,294.2,NEON.PLA.D01.BART.02968,FAGR,Fagus grandifolia Ehrh.,species
074f4f09-9ed8-4006-9365-0bef952fedf1,vst_BART_2015,25,25.5,296.9,NEON.PLA.D01.BART.02969,FAGR,Fagus grandifolia Ehrh.,species
7952f71d-af56-4ab1-bcb8-51f459ff3587,vst_BART_2015,25,27.3,300.6,NEON.PLA.D01.BART.02970,TSCA,Tsuga canadensis (L.) Carrière,species
f48fdf6a-e431-4a91-857d-fa34627d9e1a,vst_BART_2015,25,28,307.3,NEON.PLA.D01.BART.02971,FAGR,Fagus grandifolia Ehrh.,species
1143eb27-7921-49a2-8e16-ab156c75c587,vst_BART_2015,25,30.6,301.9,NEON.PLA.D01.BART.02972,TSCA,Tsuga canadensis (L.) Carrière,species
e84510a9-c57f-4e48-83d8-359a93e9e192,vst_BART_2015,41,10.8,117.7,NEON.PLA.D01.BART.02973,FAGR,Fagus grandifolia Ehrh.,species
5d1b665d-dcf2-4371-86c0-09d244fe47bc,vst_BART_2015,57,4.3,110.2,NEON.PLA.D01.BART.03021,TSCA,Tsuga canadensis (L.) Carrière,species
b3a757fd-3146-4ac4-a9ab-ef9a8b0648f0,vst_BART_2015,21,37.1,11,NEON.PLA.D01.BART.03022,FAGR,Fagus grandifolia Ehrh.,species
1ce406ac-87dc-4df7-8585-28be2d5eb0c1,vst_BART_2015,21,35.6,9.2,NEON.PLA.D01.BART.03023,FAGR,Fagus grandifolia Ehrh.,species
f4d0d748-708f-42c0-b77f-d7d21c94de32,vst_BART_2015,21,25.8,2,NEON.PLA.D01.BART.03024,BEAL2,Betula alleghaniensis Britton,species
15c45243-c338-473b-8641-ae22bbd977d2,vst_BART_2015,21,28.7,12.5,NEON.PLA.D01.BART.03025,BEAL2,Betula alleghaniensis Britton,species
2b3e2ff0-1ab1-453c-bda1-b39fba31810d,vst_BART_2015,21,28.3,13.9,NEON.PLA.D01.BART.03026,TSCA,Tsuga canadensis (L.) Carrière,species
40e7bf7b-07d8-426b-8ce0-a3aa53b915d4,vst_BART_2015,21,28.8,25,NEON.PLA.D01.BART.03027,ABIES,Abies sp.,genus
1973e8b6-5d28-4b40-bee0-557f34926d2c,vst_BART_2015,41,4.8,270.2,NEON.PLA.D01.BART.03028,BEAL2,Betula alleghaniensis Britton,species
c9b12c55-01c6-4d1b-abf8-e9717fbfde26,vst_BART_2015,41,5.7,352.7,NEON.PLA.D01.BART.03029,PICEA,Picea sp.,genus
2c2c7a1f-6167-434e-9717-6caf4ca4136b,vst_BART_2015,57,25.1,123.7,NEON.PLA.D01.BART.03030,TSCA,Tsuga canadensis (L.) Carrière,species
5f0e5db1-6cfe-4401-838d-e79cc3ec712e,vst_BART_2015,57,19.3,125.7,NEON.PLA.D01.BART.03031,FAGR,Fagus grandifolia Ehrh.,species
c11f7223-1d16-44dd-880e-e94b02499816,vst_BART_2015,57,18.1,122.8,NEON.PLA.D01.BART.03032,BEAL2,Betula alleghaniensis Britton,species
be0ad9ac-af66-43da-bbcb-f6ed50b3b423,vst_BART_2015,59,2.9,259.7,NEON.PLA.D01.BART.03034,TSCA,Tsuga canadensis (L.) Carrière,species
d453a584-b9f1-483a-a120-ce793f00cef1,vst_BART_2015,43,19.6,349,NEON.PLA.D01.BART.03035,ACRU,Acer rubrum L.,species
868cd817-201c-49e0-a674-58d8dd3cf8c0,vst_BART_2015,43,13.5,359,NEON.PLA.D01.BART.03036,BEAL2,Betula alleghaniensis Britton,species
4893cf38-efdd-47f2-b58e-4c7dcc51c92f,vst_BART_2015,43,15.2,345.3,NEON.PLA.D01.BART.03037,BEAL2,Betula alleghaniensis Britton,species
9e4b3482-d693-41cc-8185-7d1c528037e2,vst_BART_2015,61,11.7,212.3,NEON.PLA.D01.BART.03038,TSCA,Tsuga canadensis (L.) Carrière,species
cef461b7-c50d-44ce-ae1a-4d2a4a3f0083,vst_BART_2015,61,20.5,189.9,NEON.PLA.D01.BART.03039,TSCA,Tsuga canadensis (L.) Carrière,species
310e5619-50cc-478c-bde8-c251df79294b,vst_BART_2015,61,20.6,194.2,NEON.PLA.D01.BART.03040,FRAM2,Fraxinus americana L.,species
ae17946e-08c6-4395-abca-d0ba5eaaf780,vst_BART_2015,57,34.3,118.5,NEON.PLA.D01.BART.03041,TSCA,Tsuga canadensis (L.) Carrière,species
e57d03ae-44ce-4bad-bb11-b388347163c1,vst_BART_2015,57,30.5,120.3,NEON.PLA.D01.BART.03042,FAGR,Fagus grandifolia Ehrh.,species
e1c8889f-f670-4302-9ccf-b3d498abf35b,vst_BART_2015,57,30.9,107.3,NEON.PLA.D01.BART.03043,BEAL2,Betula alleghaniensis Britton,species
7bdc388d-2b1f-43a1-9d96-9759a05dcf15,vst_BART_2015,57,30.1,93,NEON.PLA.D01.BART.03044,BEAL2,Betula alleghaniensis Britton,species
c5c5198c-8391-4aa4-a434-16f82101f623,vst_BART_2015,57,26.4,101.5,NEON.PLA.D01.BART.03045,ACRU,Acer rubrum L.,species
172ffc39-71cd-4300-9252-320cc353ea56,vst_BART_2015,57,25.1,103.2,NEON.PLA.D01.BART.03046,ACSAS,Acer saccharum Marshall var. saccharum,variety
a833d500-ac7d-4f08-b407-d371f4751981,vst_BART_2015,21,4.7,71.6,NEON.PLA.D01.BART.03064,BEAL2,Betula alleghaniensis Britton,species
ce6b756c-3d12-43d8-8c7e-f99e1f1cf21f,vst_BART_2015,21,5,46,NEON.PLA.D01.BART.03065,ACRU,Acer rubrum L.,species
f5e165d4-3298-4ec7-9c0f-49a1d0d8887c,vst_BART_2015,39,3.4,102.3,NEON.PLA.D01.BART.03066,FRAM2,Fraxinus americana L.,species
06cb1f6b-88ed-46a5-a77b-7f3f31e887f9,vst_BART_2015,39,6.3,115.4,NEON.PLA.D01.BART.03067,FAGR,Fagus grandifolia Ehrh.,species
56a2204b-a8d3-4ec2-9556-d566c7100e43,vst_BART_2015,21,14.3,19,NEON.PLA.D01.BART.03068,FRAM2,Fraxinus americana L.,species
f89ae26b-bfcc-476e-a5c1-52058757e8c9,vst_BART_2015,21,15.2,30.5,NEON.PLA.D01.BART.03069,ACRU,Acer rubrum L.,species
3c460e24-af2d-475e-98d1-3973717dd7f5,vst_BART_2015,21,15.1,33.1,NEON.PLA.D01.BART.03070,TSCA,Tsuga canadensis (L.) Carrière,species
475c759b-b248-4833-9d44-353f79b51584,vst_BART_2015,21,15.3,62.6,NEON.PLA.D01.BART.03071,TSCA,Tsuga canadensis (L.) Carrière,species
7d50492a-cd65-444f-b0bf-88ac9ce5252f,vst_BART_2015,23,7.8,287.4,NEON.PLA.D01.BART.03072,TSCA,Tsuga canadensis (L.) Carrière,species
fce41453-29c2-416c-883e-98ed8632d7f4,vst_BART_2015,23,4,265.7,NEON.PLA.D01.BART.03073,FAGR,Fagus grandifolia Ehrh.,species
4e6eb2b7-a210-44a5-9be3-59258fa9776e,vst_BART_2015,23,3.3,323.2,NEON.PLA.D01.BART.03074,TSCA,Tsuga canadensis (L.) Carrière,species
66874651-7f3b-4df1-9f1d-00c4de9aeb98,vst_BART_2015,41,12.2,180.2,NEON.PLA.D01.BART.03075,TSCA,Tsuga canadensis (L.) Carrière,species
4ad5e49c-b3f6-4ecd-aed8-9c5e38027651,vst_BART_2015,41,9.4,200.5,NEON.PLA.D01.BART.03076,TSCA,Tsuga canadensis (L.) Carrière,species
1b8d9a2a-185a-46b0-a5a9-ce442cbffb0b,vst_BART_2015,41,7.8,244,NEON.PLA.D01.BART.03077,TSCA,Tsuga canadensis (L.) Carrière,species
014e67ae-a96c-4219-a84e-5309cc6e1068,vst_BART_2015,41,5.4,227.2,NEON.PLA.D01.BART.03078,TSCA,Tsuga canadensis (L.) Carrière,species
de0175bc-f047-4bc4-8317-895ab29bcb1c,vst_BART_2015,61,19.7,232.1,NEON.PLA.D01.BART.03079,TSCA,Tsuga canadensis (L.) Carrière,species
209fe46f-5f3a-4f03-b3ad-6a88ec0619d7,vst_BART_2015,41,10.8,43.8,NEON.PLA.D01.BART.03080,TSCA,Tsuga canadensis (L.) Carrière,species
67189558-1adf-4795-b31b-0c87dd087dfe,vst_BART_2015,41,6.3,22.5,NEON.PLA.D01.BART.03082,TSCA,Tsuga canadensis (L.) Carrière,species
6f584bb5-87fd-48dd-9609-e693a74eaa01,vst_BART_2015,41,2,37.8,NEON.PLA.D01.BART.03083,ACRU,Acer rubrum L.,species
643f1080-a909-4133-8329-3fae2e15e044,vst_BART_2015,41,9.2,65.8,NEON.PLA.D01.BART.03084,TSCA,Tsuga canadensis (L.) Carrière,species
eff3535a-5efb-48bd-b3b5-6f4c49a8a780,vst_BART_2015,41,16.2,75.5,NEON.PLA.D01.BART.03085,TSCA,Tsuga canadensis (L.) Carrière,species
096ca881-edd2-4d81-a5d3-8879c97b99fc,vst_BART_2015,57,33.8,118.3,NEON.PLA.D01.BART.03086,ACRU,Acer rubrum L.,species
9fd57996-1b9a-41a3-a8a9-a2752be69105,vst_BART_2015,57,25.1,111.2,NEON.PLA.D01.BART.03087,TSCA,Tsuga canadensis (L.) Carrière,species
ab1ef947-e519-457e-8a37-1652fa95371c,vst_BART_2015,57,31.1,109.2,NEON.PLA.D01.BART.03088,BEAL2,Betula alleghaniensis Britton,species
58e167bd-73d7-4d7d-9b8e-feee6050ac18,vst_BART_2015,57,27.2,105.5,NEON.PLA.D01.BART.03089,BEAL2,Betula alleghaniensis Britton,species
c76fa47a-c585-4074-ba7d-c9b56aaf906b,vst_BART_2015,57,27.1,105.4,NEON.PLA.D01.BART.03090,TSCA,Tsuga canadensis (L.) Carrière,species
c15ccdd5-7c86-4e8a-b24a-58f27ba74d99,vst_BART_2015,57,25,106.7,NEON.PLA.D01.BART.03091,ACRU,Acer rubrum L.,species
f4ef6e6a-d2f4-4195-9a4b-fa3945b6d406,vst_BART_2015,57,22,106,NEON.PLA.D01.BART.03092,TSCA,Tsuga canadensis (L.) Carrière,species
ff58e9f1-0dd8-4665-a3b2-ad7aa8099ba7,vst_BART_2015,57,22.3,100.2,NEON.PLA.D01.BART.03093,TSCA,Tsuga canadensis (L.) Carrière,species
56da4e7e-9966-4a3e-be9f-e0da65e663fc,vst_BART_2015,57,22.5,98,NEON.PLA.D01.BART.03094,ACRU,Acer rubrum L.,species
d0f841ce-9dcc-484e-be7f-b553d157fac6,vst_BART_2015,57,25.6,98,NEON.PLA.D01.BART.03095,TSCA,Tsuga canadensis (L.) Carrière,species
0b6b0001-a1d1-4599-96ab-9c118f367d97,vst_BART_2018,59,4.4,119.4,NEON.PLA.D01.BART.03096,TSCA,Tsuga canadensis (L.) Carrière,species
0067acf0-da98-4e21-b46b-15cb62c09029,vst_BART_2015,57,23.3,93.3,NEON.PLA.D01.BART.03097,ACSAS,Acer saccharum Marshall var. saccharum,variety
e774103e-91c1-47ff-b0ff-bf1b2852b8fc,vst_BART_2015,57,22.7,91.8,NEON.PLA.D01.BART.03098,TSCA,Tsuga canadensis (L.) Carrière,species
ccf7bfe0-5b9c-4d87-94ed-968c3f639058,vst_BART_2015,59,2.2,91,NEON.PLA.D01.BART.03099,TSCA,Tsuga canadensis (L.) Carrière,species
549b4efe-3eb3-4c3e-b29d-b55ca0365706,vst_BART_2015,57,36.2,97.6,NEON.PLA.D01.BART.03100,FRAM2,Fraxinus americana L.,species
e698ada4-9dea-4522-84d2-983a74aacfcb,vst_BART_2015,25,9.8,270.3,NEON.PLA.D01.BART.03109,FAGR,Fagus grandifolia Ehrh.,species
dbd1fc33-24d8-4e2b-8f77-1adf3af00695,vst_BART_2015,25,6.1,333.3,NEON.PLA.D01.BART.03110,FAGR,Fagus grandifolia Ehrh.,species
1a1169aa-5573-4351-bea5-2b19c2a6feb7,vst_BART_2015,25,5.1,356.4,NEON.PLA.D01.BART.03111,TSCA,Tsuga canadensis (L.) Carrière,species
66f7a3f2-9d08-47ca-a3bb-a6a45469747c,vst_BART_2015,41,3.7,71.1,NEON.PLA.D01.BART.03155,FAGR,Fagus grandifolia Ehrh.,species
5b19d5ff-d6ed-4d1f-8ec5-8c1caaa59b61,vst_BART_2015,41,2.8,62.6,NEON.PLA.D01.BART.03156,TSCA,Tsuga canadensis (L.) Carrière,species
b758f8a0-f713-4c3a-a535-1d558e3ad002,vst_BART_2015,41,2.9,18.6,NEON.PLA.D01.BART.03157,FAGR,Fagus grandifolia Ehrh.,species
f5100676-ad86-4384-b973-806a62e0d5ac,vst_BART_2015,41,5.5,43.7,NEON.PLA.D01.BART.03158,TSCA,Tsuga canadensis (L.) Carrière,species
c304ef4e-b4c0-4376-a92f-a78983dfe297,vst_BART_2015,41,5.5,38.7,NEON.PLA.D01.BART.03159,BEAL2,Betula alleghaniensis Britton,species
d1794efe-33a9-41f7-96ad-f679649ad290,vst_BART_2015,57,7.3,157.8,NEON.PLA.D01.BART.03166,TSCA,Tsuga canadensis (L.) Carrière,species
6358e355-4bf0-42b1-b3d9-382a77bd56c9,vst_BART_2015,21,34.1,12.8,NEON.PLA.D01.BART.03167,FAGR,Fagus grandifolia Ehrh.,species
2d13ba9c-4efb-4ad9-b2d4-d7825e55da2b,vst_BART_2015,21,31.8,15.9,NEON.PLA.D01.BART.03168,BEAL2,Betula alleghaniensis Britton,species
a0f92339-6c46-4b1b-bd62-acb2b459a205,vst_BART_2015,21,25.5,4.7,NEON.PLA.D01.BART.03169,BEPAP,Betula papyrifera Marshall var. papyrifera,variety
50d1dcdb-f10e-4fae-aa61-96c4ee311bb4,vst_BART_2015,21,25.4,9.2,NEON.PLA.D01.BART.03170,BEAL2,Betula alleghaniensis Britton,species
578a7514-0d68-4575-890f-5bdf8ac40109,vst_BART_2015,21,21.6,9.8,NEON.PLA.D01.BART.03171,BEPAP,Betula papyrifera Marshall var. papyrifera,variety
7c543f2a-f05c-42cb-9cd1-47c0822733ea,vst_BART_2015,21,28.7,20,NEON.PLA.D01.BART.03172,FRAM2,Fraxinus americana L.,species
7f5893ad-ea88-4089-9a50-7075216f5902,vst_BART_2015,41,7.7,286.9,NEON.PLA.D01.BART.03173,TSCA,Tsuga canadensis (L.) Carrière,species
d4f86f82-d3bf-4ff3-b76f-0f73f1ffdbf0,vst_BART_2015,41,3.6,299.8,NEON.PLA.D01.BART.03174,FRAM2,Fraxinus americana L.,species
5ed3188d-62e9-42bf-9a97-a9d6a6f15aa3,vst_BART_2015,41,3,309.5,NEON.PLA.D01.BART.03175,TSCA,Tsuga canadensis (L.) Carrière,species
88e9be0b-e8ae-42f5-bee5-da369ee0e79e,vst_BART_2015,57,24.1,125.9,NEON.PLA.D01.BART.03176,TSCA,Tsuga canadensis (L.) Carrière,species
62e0db03-9fbc-4e7a-85b9-154db7ce0d52,vst_BART_2015,57,24.1,123.4,NEON.PLA.D01.BART.03177,BEAL2,Betula alleghaniensis Britton,species
c2988330-f5a2-417c-80cc-500325d58853,vst_BART_2015,57,23,121.2,NEON.PLA.D01.BART.03178,TSCA,Tsuga canadensis (L.) Carrière,species
1bc85f13-e130-45a6-abf0-18165aaf4afc,vst_BART_2015,57,21.2,121,NEON.PLA.D01.BART.03179,BEAL2,Betula alleghaniensis Britton,species
17f9767b-c0e8-435e-9145-d9582b6d4fd5,vst_BART_2015,57,18,108.7,NEON.PLA.D01.BART.03180,FAGR,Fagus grandifolia Ehrh.,species
feab703a-1d3b-4ab9-9bc6-369c8007361b,vst_BART_2015,57,19.6,96.1,NEON.PLA.D01.BART.03181,BEAL2,Betula alleghaniensis Britton,species
ec515bdf-0b20-4f46-ad81-148d1f2dcb93,vst_BART_2015,57,20.1,116.6,NEON.PLA.D01.BART.03182,ACRU,Acer rubrum L.,species
0be45c75-0e49-43d8-8b47-c8b795ca5eb5,vst_BART_2015,43,19.7,343.6,NEON.PLA.D01.BART.03183,TSCA,Tsuga canadensis (L.) Carrière,species
6480d5bc-54a0-4b5a-aed3-39bbd234b2d5,vst_BART_2015,25,20,285,NEON.PLA.D01.BART.03224,FAGR,Fagus grandifolia Ehrh.,species
e82e74cd-c537-4b17-87df-7099b9cf6008,vst_BART_2015,25,18.9,289.5,NEON.PLA.D01.BART.03225,FAGR,Fagus grandifolia Ehrh.,species
0045c96d-05b5-49b7-9f59-3a81cc4e34ab,vst_BART_2015,23,6,24.4,NEON.PLA.D01.BART.03226,TSCA,Tsuga canadensis (L.) Carrière,species
6a7119e0-d0a0-4805-94e6-afb569626101,vst_BART_2015,25,15.9,294.2,NEON.PLA.D01.BART.03228,TSCA,Tsuga canadensis (L.) Carrière,species
b4801e66-4b05-4a4b-a6b0-aadbd51d9c99,vst_BART_2015,25,18.9,299.9,NEON.PLA.D01.BART.03229,TSCA,Tsuga canadensis (L.) Carrière,species
c5ca7eb8-06bc-4847-ad62-4081d2425856,vst_BART_2015,25,20.5,296.5,NEON.PLA.D01.BART.03230,FAGR,Fagus grandifolia Ehrh.,species
8cba5d75-7ca4-41c3-9d46-5d5b062c665a,vst_BART_2015,41,4.3,169.4,NEON.PLA.D01.BART.03231,TSCA,Tsuga canadensis (L.) Carrière,species
70594b23-f805-4568-99f4-42c0e4c0a96b,vst_BART_2015,61,26.2,213.5,NEON.PLA.D01.BART.03232,TSCA,Tsuga canadensis (L.) Carrière,species
bc7297d0-0d09-4e28-92af-090e17c87b96,vst_BART_2015,25,10.1,307,NEON.PLA.D01.BART.03233,TSCA,Tsuga canadensis (L.) Carrière,species
412aac63-279f-4782-be08-3a06f6b2a2ef,vst_BART_2015,25,8.3,308.8,NEON.PLA.D01.BART.03234,TSCA,Tsuga canadensis (L.) Carrière,species
f590f9c8-5b68-4e1b-b4f0-855999ff76fa,vst_BART_2015,25,8.9,327.2,NEON.PLA.D01.BART.03235,TSCA,Tsuga canadensis (L.) Carrière,species
19d06461-68b6-4494-b1aa-4150a0ac3089,vst_BART_2015,25,10.6,323.7,NEON.PLA.D01.BART.03236,FRAM2,Fraxinus americana L.,species
e1676075-af65-4f96-a10c-55520b1d30e9,vst_BART_2015,43,10.1,217.8,NEON.PLA.D01.BART.03237,TSCA,Tsuga canadensis (L.) Carrière,species
da2901dc-f46d-442a-bdad-49cd418feaa2,vst_BART_2015,61,26.7,194.8,NEON.PLA.D01.BART.03238,BEAL2,Betula alleghaniensis Britton,species
152a0e60-30d2-4ea9-b6e2-c33b07ad5a5b,vst_BART_2015,61,25.5,196.4,NEON.PLA.D01.BART.03239,TSCA,Tsuga canadensis (L.) Carrière,species
02430701-7477-4f26-b4e3-1c606d5a1e98,vst_BART_2015,61,25.1,194.4,NEON.PLA.D01.BART.03240,TSCA,Tsuga canadensis (L.) Carrière,species
5e8816b0-f0ab-4a29-b6a3-8e88434164b5,vst_BART_2015,61,24.9,191.9,NEON.PLA.D01.BART.03241,FRAM2,Fraxinus americana L.,species
20d5ddc0-25dc-46f2-ba4b-2b568fd81618,vst_BART_2015,25,1.2,339.7,NEON.PLA.D01.BART.03242,BEAL2,Betula alleghaniensis Britton,species
893325c3-bec5-4e80-bb8b-8e79e0e1ed38,vst_BART_2015,59,5.2,147.4,NEON.PLA.D01.BART.03264,TSCA,Tsuga canadensis (L.) Carrière,species
9b0c27a0-45f4-46f5-98eb-1ab89936e6ae,vst_BART_2015,59,6.4,87.2,NEON.PLA.D01.BART.03265,FAGR,Fagus grandifolia Ehrh.,species
6a407baf-07f5-429f-80c7-a67aab0c547b,vst_BART_2015,43,15.8,311.6,NEON.PLA.D01.BART.03266,ACRU,Acer rubrum L.,species
b8542475-811f-4426-bb9e-c3ef05caa52a,vst_BART_2015,43,9.1,307.6,NEON.PLA.D01.BART.03267,FRAM2,Fraxinus americana L.,species
72e5bd0d-683e-4487-916f-ec2ab22540ca,vst_BART_2015,61,18.1,223.5,NEON.PLA.D01.BART.03268,ACRU,Acer rubrum L.,species
b61c8aaf-439e-476d-8dc6-1032eb3b18b8,vst_BART_2015,43,12.3,322.3,NEON.PLA.D01.BART.03278,TSCA,Tsuga canadensis (L.) Carrière,species
2340d1ba-c486-42dc-b6eb-1b355b3ec2f4,vst_BART_2015,61,10.4,244.7,NEON.PLA.D01.BART.03279,TSCA,Tsuga canadensis (L.) Carrière,species
bf39bdaf-55b2-4c8a-8d48-6d9cc5d26c7d,vst_BART_2015,61,9.7,242.8,NEON.PLA.D01.BART.03280,FAGR,Fagus grandifolia Ehrh.,species
c8b2c8e0-a73c-4308-9c5d-245be518074b,vst_BART_2015,61,8.9,241.6,NEON.PLA.D01.BART.03281,TSCA,Tsuga canadensis (L.) Carrière,species
65943314-f34f-461e-8494-39292e1b917d,vst_BART_2015,61,5.3,239.4,NEON.PLA.D01.BART.03282,TSCA,Tsuga canadensis (L.) Carrière,species
f2f1d219-c626-4daf-8306-79ef208e7a89,vst_BART_2015,61,4.9,237.9,NEON.PLA.D01.BART.03283,FAGR,Fagus grandifolia Ehrh.,species
49b12785-e2da-422c-a75d-75793822e32e,vst_BART_2015,61,0.5,216.2,NEON.PLA.D01.BART.03284,TSCA,Tsuga canadensis (L.) Carrière,species
ff84fef5-f19a-40fe-8057-583fbe075bc5,vst_BART_2015,61,3.9,215.1,NEON.PLA.D01.BART.03285,TSCA,Tsuga canadensis (L.) Carrière,species
0a461c07-5fe7-4d34-80db-43b41b4166dc,vst_BART_2015,43,2.5,266.3,NEON.PLA.D01.BART.03286,FAGR,Fagus grandifolia Ehrh.,species
0add1578-b37b-4433-90ad-e21e968e54d5,vst_BART_2015,61,3.6,211.6,NEON.PLA.D01.BART.03287,ACRU,Acer rubrum L.,species
f2bb2edb-a5af-4097-aff8-a6030418e6a3,vst_BART_2015,61,5.5,183.1,NEON.PLA.D01.BART.03294,FAGR,Fagus grandifolia Ehrh.,species
53885f61-fb72-4f83-b58b-33770100a7fa,vst_BART_2015,61,9.5,184.5,NEON.PLA.D01.BART.03297,TSCA,Tsuga canadensis (L.) Carrière,species
eff20042-5260-4e76-abb0-be8a6a0c57f7,vst_BART_2015,43,10.2,350.2,NEON.PLA.D01.BART.03298,ACRU,Acer rubrum L.,species
9e68f4b4-0472-445f-94e2-8a5660fb2456,vst_BART_2015,43,12.1,332.4,NEON.PLA.D01.BART.03300,BEAL2,Betula alleghaniensis Britton,species
2d16540e-15a9-4bbc-9610-3e3e95aafed5,vst_BART_2015,57,34.3,103.9,NEON.PLA.D01.BART.03301,TSCA,Tsuga canadensis (L.) Carrière,species
e248a41d-4780-4f39-96a0-1291faff315c,vst_BART_2015,57,34.4,102.7,NEON.PLA.D01.BART.03302,TSCA,Tsuga canadensis (L.) Carrière,species
b2c90d2c-caf3-40be-98f8-beaa41867829,vst_BART_2015,61,10.7,195.7,NEON.PLA.D01.BART.03303,TSCA,Tsuga canadensis (L.) Carrière,species
0efd71af-860c-464b-95d5-114d30173a29,vst_BART_2015,61,8.9,184.5,NEON.PLA.D01.BART.03304,FRAM2,Fraxinus americana L.,species
1c8f5734-7559-4dc3-96af-50ed8250db12,vst_BART_2015,61,7.5,186.6,NEON.PLA.D01.BART.03305,FRAM2,Fraxinus americana L.,species
8c698e3c-7b0c-4ce1-9cdb-7cf7c017d44c,vst_BART_2015,61,6.3,269.1,NEON.PLA.D01.BART.03306,PICEA,Picea sp.,genus
3a8afed8-8c2c-42aa-87cf-eee7fd0b3fed,vst_BART_2015,61,6.5,257.8,NEON.PLA.D01.BART.03307,TSCA,Tsuga canadensis (L.) Carrière,species
04f93caf-016e-4b06-bca5-c3054966be01,vst_BART_2015,61,6.7,247.8,NEON.PLA.D01.BART.03308,TSCA,Tsuga canadensis (L.) Carrière,species
53f91f5f-42df-4b89-ab27-edde21ac5d3c,vst_BART_2015,61,5.8,249.6,NEON.PLA.D01.BART.03309,BEAL2,Betula alleghaniensis Britton,species
6b0ddd48-fd8f-46de-aa5c-10b985a2152b,vst_BART_2015,61,3.6,208.2,NEON.PLA.D01.BART.03310,TSCA,Tsuga canadensis (L.) Carrière,species
f8d56418-9de6-43e4-91f1-bb4a695450bd,vst_BART_2015,61,0.9,215,NEON.PLA.D01.BART.03311,TSCA,Tsuga canadensis (L.) Carrière,species
90c9f1ba-e438-4140-a512-88b156bd2d0c,vst_BART_2015,43,10.1,230.5,NEON.PLA.D01.BART.03330,ACRU,Acer rubrum L.,species
5304d967-7a1b-4b67-8c67-4718921d7315,vst_BART_2015,43,4.6,244.3,NEON.PLA.D01.BART.03331,ACRU,Acer rubrum L.,species
